Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,Demand_Supply_Ratio,Demand_class,Supply_class,base_cost,demand_supply_factor,Peak_hour,S/D_surge_charge,Vehical_charge,Location_time_surge,loyalty_discount,New_cost
53,14,Suburban,Silver,24,3.99,Afternoon,Premium,161,707.4493979183783,3.7857142857142856,Higher_demand,Lower_supply,563.5,2.7857142857142856,Peak hours,549.4124999999999,28.175,28.175,28.175,1141.0874999999999
79,22,Rural,Silver,53,3.96,Evening,Premium,126,542.8095730212775,3.590909090909091,Higher_demand,Lower_supply,441.0,2.590909090909091,low peak,399.90681818181815,22.05,0.0,22.05,840.9068181818182
44,24,Urban,Silver,55,4.08,Afternoon,Premium,137,513.9900766589533,1.8333333333333333,Lower_demand,Higher_supply,479.5,0.8333333333333333,low peak,0.0,23.975,0.0,23.975,479.5
34,12,Suburban,Regular,3,4.83,Night,Premium,62,298.3556200090825,2.8333333333333335,Higher_demand,Lower_supply,217.0,1.8333333333333335,low peak,139.24166666666667,10.850000000000001,0.0,2.17,364.9216666666667
55,12,Urban,Silver,96,4.66,Morning,Premium,48,183.2701656673754,4.583333333333333,Higher_demand,Lower_supply,168.0,3.583333333333333,Peak hours,210.69999999999996,8.4,16.8,8.4,395.49999999999994
49,29,Suburban,Regular,35,4.8,Evening,Premium,160,468.3069201504469,1.6896551724137931,Lower_demand,Higher_supply,560.0,0.6896551724137931,low peak,0.0,28.0,0.0,5.6000000000000005,582.4
72,54,Rural,Regular,68,3.85,Afternoon,Economy,74,220.4983368386397,1.3333333333333333,Lower_demand,Higher_supply,259.0,0.33333333333333326,low peak,0.0,6.4750000000000005,0.0,2.59,262.88500000000005
72,27,Urban,Gold,76,3.97,Morning,Premium,70,265.94661511348426,2.6666666666666665,Higher_demand,Lower_supply,245.0,1.6666666666666665,low peak,142.91666666666666,12.25,0.0,24.5,375.66666666666663
99,6,Suburban,Gold,49,4.32,Afternoon,Economy,113,311.4894374116108,16.5,Higher_demand,Lower_supply,395.5,7.0,Peak hours,968.9749999999999,9.887500000000001,19.775000000000002,39.550000000000004,1354.5875
21,10,Rural,Regular,22,4.42,Morning,Economy,151,647.8477765247827,2.1,Lower_demand,Higher_supply,528.5,1.1,low peak,0.0,13.2125,0.0,5.285,536.4275
50,25,Urban,Silver,89,4.74,Afternoon,Economy,107,383.9141419544756,2.0,Lower_demand,Higher_supply,374.5,1.0,low peak,0.0,9.3625,0.0,18.725,365.1375
61,35,Rural,Silver,4,4.77,Morning,Premium,115,557.916185756397,1.7428571428571429,Lower_demand,Higher_supply,402.5,0.7428571428571429,low peak,0.0,20.125,0.0,20.125,402.5
24,5,Rural,Silver,57,4.96,Night,Premium,70,228.7960083986281,4.8,Higher_demand,Lower_supply,245.0,3.8,Peak hours,325.84999999999997,12.25,7.35,12.25,578.1999999999999
31,17,Rural,Silver,71,4.46,Evening,Premium,55,237.76862211931405,1.8235294117647058,Lower_demand,Higher_supply,192.5,0.8235294117647058,low peak,0.0,9.625,0.0,9.625,192.5
35,20,Suburban,Regular,62,3.55,Afternoon,Economy,117,297.0874038526085,1.75,Lower_demand,Higher_supply,409.5,0.75,low peak,0.0,10.2375,0.0,4.095,415.6425
74,30,Urban,Regular,97,3.9,Evening,Economy,179,794.3231511066332,2.466666666666667,Higher_demand,Lower_supply,626.5,1.4666666666666668,low peak,321.6033333333333,15.662500000000001,0.0,6.265000000000001,957.5008333333333
94,61,Urban,Regular,12,4.95,Evening,Premium,133,563.8497971641384,1.540983606557377,Lower_demand,Higher_supply,465.5,0.540983606557377,low peak,0.0,23.275000000000002,0.0,4.655,484.12
44,11,Rural,Silver,31,3.92,Afternoon,Premium,110,339.2870734791633,4.0,Higher_demand,Lower_supply,385.0,3.0,Peak hours,404.24999999999994,19.25,11.549999999999999,19.25,800.8
84,37,Urban,Gold,3,3.83,Evening,Premium,69,248.9476553705649,2.27027027027027,Lower_demand,Higher_supply,241.5,1.2702702702702702,low peak,0.0,12.075000000000001,0.0,24.150000000000002,229.42499999999998
27,12,Suburban,Regular,39,4.51,Morning,Premium,55,279.2686999169939,2.25,Lower_demand,Higher_supply,192.5,1.25,low peak,0.0,9.625,0.0,1.925,200.2
59,36,Suburban,Regular,43,3.74,Evening,Premium,25,145.04223833476908,1.6388888888888888,Lower_demand,Higher_supply,87.5,0.6388888888888888,low peak,0.0,4.375,0.0,0.875,91.0
82,20,Urban,Regular,59,3.99,Night,Premium,45,241.8259564507362,4.1,Higher_demand,Lower_supply,157.5,3.0999999999999996,Peak hours,170.88749999999996,7.875,15.75,1.575,350.43749999999994
24,10,Urban,Gold,24,4.09,Morning,Premium,97,430.60985477056624,2.4,Higher_demand,Lower_supply,339.5,1.4,low peak,166.355,16.975,0.0,33.95,488.88000000000005
84,67,Suburban,Regular,48,4.87,Night,Economy,81,219.99370680056552,1.2537313432835822,Lower_demand,Higher_supply,283.5,0.25373134328358216,low peak,0.0,7.0875,0.0,2.835,287.7525
52,9,Suburban,Regular,24,4.19,Morning,Economy,102,366.7282586383836,5.777777777777778,Higher_demand,Lower_supply,357.0,4.777777777777778,Peak hours,596.9833333333332,8.925,17.85,3.5700000000000003,977.1883333333332
38,12,Rural,Silver,44,4.85,Evening,Economy,110,356.8814026432877,3.1666666666666665,Higher_demand,Lower_supply,385.0,2.1666666666666665,low peak,291.95833333333326,9.625,0.0,19.25,667.3333333333333
26,12,Urban,Regular,80,4.27,Afternoon,Economy,134,441.4714772887345,2.1666666666666665,Lower_demand,Higher_supply,469.0,1.1666666666666665,low peak,0.0,11.725000000000001,0.0,4.69,476.035
61,39,Suburban,Regular,82,4.49,Morning,Premium,46,230.1431447581205,1.564102564102564,Lower_demand,Higher_supply,161.0,0.5641025641025641,low peak,0.0,8.05,0.0,1.61,167.44
87,41,Rural,Gold,97,4.27,Afternoon,Premium,37,158.89198003545,2.1219512195121952,Lower_demand,Higher_supply,129.5,1.1219512195121952,low peak,0.0,6.4750000000000005,0.0,12.950000000000001,123.02499999999999
98,46,Suburban,Gold,55,4.71,Evening,Economy,173,766.9193242115463,2.130434782608696,Lower_demand,Higher_supply,605.5,1.1304347826086958,low peak,0.0,15.137500000000001,0.0,60.550000000000004,560.0875000000001
24,13,Urban,Silver,54,4.09,Morning,Economy,161,466.7229822330101,1.8461538461538463,Lower_demand,Higher_supply,563.5,0.8461538461538463,low peak,0.0,14.0875,0.0,28.175,549.4125
44,8,Urban,Gold,43,3.82,Night,Economy,86,233.50662384935427,5.5,Higher_demand,Lower_supply,301.0,4.5,Peak hours,474.075,7.525,30.1,30.1,782.6
71,59,Urban,Regular,71,4.47,Evening,Economy,31,104.1037337805616,1.2033898305084745,Lower_demand,Higher_supply,108.5,0.20338983050847448,low peak,0.0,2.7125000000000004,0.0,1.085,110.12750000000001
91,59,Urban,Silver,68,4.77,Night,Economy,15,38.33576819209958,1.5423728813559323,Lower_demand,Higher_supply,52.5,0.5423728813559323,low peak,0.0,1.3125,0.0,2.625,51.1875
32,14,Urban,Gold,75,4.49,Night,Economy,177,761.0167600703148,2.2857142857142856,Lower_demand,Higher_supply,619.5,1.2857142857142856,low peak,0.0,15.4875,0.0,61.95,573.0374999999999
79,24,Urban,Silver,0,4.26,Evening,Economy,82,284.8625062809567,3.2916666666666665,Higher_demand,Lower_supply,287.0,2.2916666666666665,Peak hours,230.19791666666666,7.175000000000001,28.700000000000003,14.350000000000001,538.7229166666666
73,27,Urban,Regular,55,4.27,Morning,Premium,50,216.06019585156733,2.7037037037037037,Higher_demand,Lower_supply,175.0,1.7037037037037037,low peak,104.35185185185183,8.75,0.0,1.75,286.35185185185185
32,16,Rural,Silver,80,4.78,Morning,Economy,11,39.37370119886104,2.0,Lower_demand,Higher_supply,38.5,1.0,low peak,0.0,0.9625,0.0,1.925,37.5375
22,10,Rural,Silver,5,4.44,Morning,Premium,129,471.7821019342959,2.2,Lower_demand,Higher_supply,451.5,1.2000000000000002,low peak,0.0,22.575000000000003,0.0,22.575000000000003,451.5
35,19,Urban,Silver,45,4.99,Afternoon,Economy,159,508.6730024657942,1.8421052631578947,Lower_demand,Higher_supply,556.5,0.8421052631578947,low peak,0.0,13.912500000000001,0.0,27.825000000000003,542.5875
24,10,Suburban,Regular,79,4.3,Night,Economy,24,95.11851081754354,2.4,Higher_demand,Lower_supply,84.0,1.4,low peak,41.16,2.1,0.0,0.84,126.41999999999999
67,31,Rural,Gold,64,3.62,Night,Economy,169,735.1444900755255,2.161290322580645,Lower_demand,Higher_supply,591.5,1.161290322580645,low peak,0.0,14.787500000000001,0.0,59.150000000000006,547.1375
100,73,Urban,Silver,95,3.98,Night,Premium,100,456.60307303079816,1.36986301369863,Lower_demand,Higher_supply,350.0,0.36986301369863006,low peak,0.0,17.5,0.0,17.5,350.0
66,16,Urban,Silver,94,4.52,Morning,Economy,34,122.24187517858556,4.125,Higher_demand,Lower_supply,119.0,3.125,Peak hours,130.15625,2.975,11.9,5.95,258.08125
96,36,Urban,Regular,57,4.06,Evening,Premium,139,599.8171406236374,2.6666666666666665,Higher_demand,Lower_supply,486.5,1.6666666666666665,low peak,283.79166666666663,24.325000000000003,0.0,4.865,789.7516666666667
60,8,Urban,Regular,68,4.84,Morning,Premium,144,438.5186068324803,7.5,Higher_demand,Lower_supply,504.0,6.5,Peak hours,1146.6,25.200000000000003,50.400000000000006,5.04,1721.16
92,31,Rural,Silver,54,3.91,Night,Premium,148,516.1330392078827,2.967741935483871,Higher_demand,Lower_supply,518.0,1.967741935483871,low peak,356.7516129032258,25.900000000000002,0.0,25.900000000000002,874.7516129032258
92,49,Urban,Silver,9,4.23,Evening,Premium,89,397.4831040703401,1.8775510204081634,Lower_demand,Higher_supply,311.5,0.8775510204081634,low peak,0.0,15.575000000000001,0.0,15.575000000000001,311.5
56,37,Urban,Silver,27,4.12,Afternoon,Premium,68,317.8400260939533,1.5135135135135136,Lower_demand,Higher_supply,238.0,0.5135135135135136,low peak,0.0,11.9,0.0,11.9,238.0
88,71,Rural,Regular,42,4.87,Afternoon,Premium,109,330.78364034759613,1.2394366197183098,Lower_demand,Higher_supply,381.5,0.23943661971830976,low peak,0.0,19.075,0.0,3.815,396.76
87,47,Rural,Silver,6,4.54,Morning,Premium,162,743.3166378180009,1.851063829787234,Lower_demand,Higher_supply,567.0,0.8510638297872339,low peak,0.0,28.35,0.0,28.35,567.0
85,6,Suburban,Gold,92,4.11,Afternoon,Economy,73,274.1712773124912,14.166666666666666,Higher_demand,Lower_supply,255.5,7.0,Peak hours,625.9749999999999,6.3875,12.775,25.55,875.0875
98,54,Rural,Regular,34,4.57,Evening,Premium,113,462.4075929220183,1.8148148148148149,Lower_demand,Higher_supply,395.5,0.8148148148148149,low peak,0.0,19.775000000000002,0.0,3.955,411.32
28,14,Rural,Regular,24,4.2,Afternoon,Economy,147,533.0802632142761,2.0,Lower_demand,Higher_supply,514.5,1.0,low peak,0.0,12.8625,0.0,5.1450000000000005,522.2175
36,9,Suburban,Silver,22,3.51,Night,Premium,37,143.2178421949143,4.0,Higher_demand,Lower_supply,129.5,3.0,Peak hours,135.97499999999997,6.4750000000000005,6.4750000000000005,6.4750000000000005,271.95
20,8,Suburban,Silver,38,4.82,Night,Premium,155,574.9456425421428,2.5,Higher_demand,Lower_supply,542.5,1.5,low peak,284.81249999999994,27.125,0.0,27.125,827.3125
94,36,Rural,Regular,41,4.57,Morning,Economy,76,215.741761640662,2.611111111111111,Higher_demand,Lower_supply,266.0,1.6111111111111112,low peak,149.99444444444444,6.65,0.0,2.66,419.98444444444436
94,82,Suburban,Gold,48,4.92,Morning,Premium,20,129.7685299495176,1.146341463414634,Lower_demand,Higher_supply,70.0,0.14634146341463405,low peak,0.0,3.5,0.0,7.0,66.5
70,7,Urban,Regular,13,4.09,Afternoon,Economy,117,321.0007657787772,10.0,Higher_demand,Lower_supply,409.5,7.0,Peak hours,1003.2749999999999,10.2375,40.95,4.095,1459.8674999999998
90,71,Suburban,Regular,37,3.51,Morning,Premium,32,172.59277503910292,1.267605633802817,Lower_demand,Higher_supply,112.0,0.267605633802817,low peak,0.0,5.6000000000000005,0.0,1.12,116.47999999999999
42,10,Urban,Silver,56,4.01,Night,Premium,95,455.20978516158993,4.2,Higher_demand,Lower_supply,332.5,3.2,Peak hours,372.4,16.625,33.25,16.625,738.15
44,18,Suburban,Gold,88,3.67,Night,Premium,50,199.8397440906976,2.4444444444444446,Higher_demand,Lower_supply,175.0,1.4444444444444446,low peak,88.47222222222224,8.75,0.0,17.5,254.72222222222223
60,16,Suburban,Regular,28,3.91,Evening,Economy,105,281.0970650985199,3.75,Higher_demand,Lower_supply,367.5,2.75,Peak hours,353.71874999999994,9.1875,18.375,3.6750000000000003,745.10625
26,5,Rural,Silver,7,4.75,Afternoon,Premium,140,413.54800185803066,5.2,Higher_demand,Lower_supply,490.0,4.2,Peak hours,720.3,24.5,14.7,24.5,1225.0
79,13,Rural,Regular,6,4.63,Afternoon,Economy,38,134.09432585149492,6.076923076923077,Higher_demand,Lower_supply,133.0,5.076923076923077,Peak hours,236.3307692307692,3.325,3.9899999999999998,1.33,375.3157692307692
26,8,Rural,Gold,65,3.58,Night,Premium,89,378.50396161301137,3.25,Higher_demand,Lower_supply,311.5,2.25,low peak,245.30625,15.575000000000001,0.0,31.150000000000002,541.23125
62,7,Urban,Silver,2,4.71,Morning,Premium,28,162.05358553352147,8.857142857142858,Higher_demand,Lower_supply,98.0,7.0,Peak hours,240.09999999999997,4.9,9.8,4.9,347.9
42,16,Rural,Gold,33,3.63,Morning,Economy,166,513.1161277813304,2.625,Higher_demand,Lower_supply,581.0,1.625,low peak,330.44374999999997,14.525,0.0,58.1,867.8687499999999
57,16,Urban,Regular,0,3.95,Afternoon,Economy,97,308.6385554813678,3.5625,Higher_demand,Lower_supply,339.5,2.5625,Peak hours,304.4890625,8.4875,33.95,3.395,683.0315625000001
33,13,Rural,Gold,34,4.78,Morning,Economy,66,239.08854651007988,2.5384615384615383,Higher_demand,Lower_supply,231.0,1.5384615384615383,low peak,124.38461538461536,5.775,0.0,23.1,338.0596153846153
22,10,Rural,Regular,26,4.97,Morning,Economy,170,562.1650160715976,2.2,Lower_demand,Higher_supply,595.0,1.2000000000000002,low peak,0.0,14.875,0.0,5.95,603.925
67,44,Urban,Regular,27,4.69,Morning,Economy,129,467.0198948894929,1.5227272727272727,Lower_demand,Higher_supply,451.5,0.5227272727272727,low peak,0.0,11.287500000000001,0.0,4.515,458.27250000000004
62,15,Suburban,Silver,15,4.28,Night,Economy,73,327.43334173812747,4.133333333333334,Higher_demand,Lower_supply,255.5,3.1333333333333337,Peak hours,280.1983333333333,6.3875,12.775,12.775,542.0858333333333
95,49,Rural,Regular,92,4.27,Night,Premium,99,332.0936161256213,1.9387755102040816,Lower_demand,Higher_supply,346.5,0.9387755102040816,low peak,0.0,17.325,0.0,3.465,360.36
61,36,Urban,Silver,72,4.64,Night,Premium,109,457.0853188522962,1.6944444444444444,Lower_demand,Higher_supply,381.5,0.6944444444444444,low peak,0.0,19.075,0.0,19.075,381.5
48,12,Rural,Silver,25,4.26,Night,Economy,180,552.8162271192283,4.0,Higher_demand,Lower_supply,630.0,3.0,low peak,661.4999999999999,15.75,0.0,31.5,1275.75
93,59,Rural,Regular,30,4.11,Afternoon,Premium,89,281.0521288708149,1.576271186440678,Lower_demand,Higher_supply,311.5,0.576271186440678,low peak,0.0,15.575000000000001,0.0,3.115,323.96
59,18,Urban,Gold,67,3.86,Morning,Economy,98,288.3451530321269,3.2777777777777777,Higher_demand,Lower_supply,343.0,2.2777777777777777,Peak hours,273.4472222222222,8.575000000000001,34.300000000000004,34.300000000000004,625.0222222222222
95,73,Urban,Regular,20,3.59,Evening,Premium,138,666.8242060496077,1.3013698630136987,Lower_demand,Higher_supply,483.0,0.3013698630136987,low peak,0.0,24.150000000000002,0.0,4.83,502.32
71,33,Suburban,Regular,4,4.88,Evening,Premium,109,436.0192372930386,2.1515151515151514,Lower_demand,Higher_supply,381.5,1.1515151515151514,low peak,0.0,19.075,0.0,3.815,396.76
20,7,Suburban,Gold,71,3.83,Morning,Premium,51,248.22030676592635,2.857142857142857,Higher_demand,Lower_supply,178.5,1.8571428571428572,low peak,116.025,8.925,0.0,17.85,285.59999999999997
23,7,Urban,Gold,96,3.97,Afternoon,Premium,165,493.2338839519256,3.2857142857142856,Higher_demand,Lower_supply,577.5,2.2857142857142856,Peak hours,461.99999999999994,28.875,57.75,57.75,1068.375
80,69,Suburban,Silver,94,4.44,Night,Economy,74,291.5110820764234,1.1594202898550725,Lower_demand,Higher_supply,259.0,0.1594202898550725,low peak,0.0,6.4750000000000005,0.0,12.950000000000001,252.52500000000003
58,10,Urban,Gold,51,4.27,Night,Premium,138,459.0606514814432,5.8,Higher_demand,Lower_supply,483.0,4.8,Peak hours,811.4399999999999,24.150000000000002,48.300000000000004,48.300000000000004,1318.5900000000001
71,25,Urban,Gold,72,4.46,Evening,Economy,169,603.9358824371426,2.84,Higher_demand,Lower_supply,591.5,1.8399999999999999,Peak hours,380.92599999999993,14.787500000000001,59.150000000000006,59.150000000000006,987.2135
69,26,Rural,Gold,48,4.28,Evening,Premium,175,502.6040622268877,2.6538461538461537,Higher_demand,Lower_supply,612.5,1.6538461538461537,low peak,354.54326923076917,30.625,0.0,61.25,936.4182692307692
89,54,Suburban,Gold,48,4.38,Afternoon,Economy,24,74.78832688768996,1.6481481481481481,Lower_demand,Higher_supply,84.0,0.6481481481481481,low peak,0.0,2.1,0.0,8.4,77.69999999999999
84,62,Urban,Silver,52,4.61,Afternoon,Economy,29,126.23081147979764,1.3548387096774193,Lower_demand,Higher_supply,101.5,0.35483870967741926,low peak,0.0,2.5375,0.0,5.075,98.96249999999999
98,61,Urban,Silver,91,4.28,Night,Economy,95,319.94237960548924,1.6065573770491803,Lower_demand,Higher_supply,332.5,0.6065573770491803,low peak,0.0,8.3125,0.0,16.625,324.1875
95,25,Urban,Gold,26,3.62,Morning,Economy,81,207.61291922267668,3.8,Higher_demand,Lower_supply,283.5,2.8,Peak hours,277.83,7.0875,28.35,28.35,568.4174999999999
79,29,Rural,Silver,29,4.22,Night,Economy,99,304.74417790488224,2.7241379310344827,Higher_demand,Lower_supply,346.5,1.7241379310344827,low peak,209.09482758620686,8.6625,0.0,17.325,546.9323275862068
82,10,Urban,Silver,97,4.43,Night,Economy,177,481.7658793191911,8.2,Higher_demand,Lower_supply,619.5,7.0,Peak hours,1517.7749999999999,15.4875,61.95,30.975,2183.7374999999997
87,5,Rural,Gold,6,3.76,Evening,Economy,28,83.3353748167845,17.4,Higher_demand,Lower_supply,98.0,7.0,Peak hours,240.09999999999997,2.45,2.94,9.8,333.68999999999994
83,35,Rural,Gold,3,4.32,Night,Premium,116,513.6451022177532,2.3714285714285714,Higher_demand,Lower_supply,406.0,1.3714285714285714,low peak,194.88,20.3,0.0,40.6,580.5799999999999
47,9,Rural,Regular,5,4.81,Night,Premium,178,561.374877548703,5.222222222222222,Higher_demand,Lower_supply,623.0,4.222222222222222,Peak hours,920.6555555555555,31.150000000000002,18.689999999999998,6.23,1587.2655555555557
34,7,Urban,Silver,54,4.71,Night,Premium,149,516.51117285383,4.857142857142857,Higher_demand,Lower_supply,521.5,3.8571428571428568,Peak hours,704.025,26.075000000000003,52.150000000000006,26.075000000000003,1277.6750000000002
26,13,Rural,Regular,14,4.19,Morning,Economy,174,666.4286805847338,2.0,Lower_demand,Higher_supply,609.0,1.0,low peak,0.0,15.225000000000001,0.0,6.09,618.135
88,7,Rural,Gold,11,3.64,Night,Premium,130,573.2085393656391,12.571428571428571,Higher_demand,Lower_supply,455.0,7.0,Peak hours,1114.7499999999998,22.75,13.65,45.5,1560.6499999999999
57,26,Rural,Regular,92,3.8,Evening,Premium,67,283.7979251507492,2.1923076923076925,Lower_demand,Higher_supply,234.5,1.1923076923076925,low peak,0.0,11.725000000000001,0.0,2.345,243.88
45,17,Rural,Silver,67,4.7,Afternoon,Economy,15,66.78323718712389,2.6470588235294117,Higher_demand,Lower_supply,52.5,1.6470588235294117,low peak,30.26470588235294,1.3125,0.0,2.625,81.45220588235294
82,26,Urban,Gold,35,4.71,Morning,Economy,114,289.2390324634591,3.1538461538461537,Higher_demand,Lower_supply,399.0,2.1538461538461537,Peak hours,300.78461538461534,9.975000000000001,39.900000000000006,39.900000000000006,709.7596153846154
54,39,Rural,Gold,88,4.59,Evening,Economy,42,147.42638660593482,1.3846153846153846,Lower_demand,Higher_supply,147.0,0.3846153846153846,low peak,0.0,3.6750000000000003,0.0,14.700000000000001,135.97500000000002
95,24,Suburban,Gold,79,3.5,Afternoon,Economy,130,552.2304431046015,3.9583333333333335,Higher_demand,Lower_supply,455.0,2.9583333333333335,Peak hours,471.1145833333333,11.375,22.75,45.5,914.7395833333333
63,31,Suburban,Silver,2,3.81,Evening,Premium,160,632.5601419476765,2.032258064516129,Lower_demand,Higher_supply,560.0,1.032258064516129,low peak,0.0,28.0,0.0,28.0,560.0
43,18,Urban,Gold,58,4.22,Evening,Economy,156,494.7452574847764,2.388888888888889,Higher_demand,Lower_supply,546.0,1.3888888888888888,low peak,265.41666666666663,13.65,0.0,54.6,770.4666666666666
